"region","industry_description","total_companies","total_dissolved","failure_rate_pct","regional_risk_rank"
"BB","Freight transport by road","470","0","0.00","1"
"BB","General cleaning of buildings","132","0","0.00","1"
"BB","General medical practice activities","357","0","0.00","1"
"BB","General secondary education","153","0","0.00","1"
"BB","Hairdressing and other beauty treatment","930","0","0.00","1"
"BB","Hotels and similar accommodation","136","0","0.00","1"
"BB","Information technology consultancy activities","657","0","0.00","1"
"BB","Joinery installation","222","0","0.00","1"
"BB","Landscape service activities","199","0","0.00","1"
"BB","Licensed restaurants","528","0","0.00","1"
"BB","Maintenance and repair of motor vehicles","803","0","0.00","1"
"BB","Management consultancy activities other than financial management","1863","0","0.00","1"
"BB","Management of real estate on a fee or contract basis","292","0","0.00","1"
"BB","Manufacture of other fabricated metal products n.e.c.","118","0","0.00","1"
"BB","Manufacture of other food products n.e.c.","126","0","0.00","1"
"BB","Manufacture of other furniture","160","0","0.00","1"
"BB","Mixed farming","118","0","0.00","1"
"BB","Non-specialised wholesale trade","481","0","0.00","1"
"BB","Non-trading company","143","0","0.00","1"
"BB","Other activities of employment placement agencies","314","0","0.00","1"
"BB","Other amusement and recreation activities n.e.c.","190","0","0.00","1"
"BB","Other building completion and finishing","537","0","0.00","1"
"BB","Other business support service activities n.e.c.","910","0","0.00","1"
"BB","Other cleaning services","120","0","0.00","1"
"BB","Other construction installation","506","0","0.00","1"
"BB","Other education n.e.c.","417","0","0.00","1"
"BB","Other engineering activities","314","0","0.00","1"
"BB","Other food services","280","0","0.00","1"
"BB","Other holiday and other collective accommodation","124","0","0.00","1"
"BB","Other human health activities","1148","0","0.00","1"
"BB","Other information technology service activities","382","0","0.00","1"
"BB","Other letting and operating of own or leased real estate","2897","0","0.00","1"
"BB","Other manufacturing n.e.c.","102","0","0.00","1"
"BB","Other professional, scientific and technical activities n.e.c.","476","0","0.00","1"
"BB","Other residential care activities n.e.c.","200","0","0.00","1"
"BB","Other retail sale in non-specialised stores","639","0","0.00","1"
"BB","Other retail sale not in stores, stalls or markets","575","0","0.00","1"
"BB","Other retail sale of food in specialised stores","130","0","0.00","1"
"BB","Other retail sale of new goods in specialised stores (not commercial art galleries and opticians)","114","0","0.00","1"
"BB","Other service activities n.e.c.","1616","0","0.00","1"
"BB","Other social work activities without accommodation n.e.c.","133","0","0.00","1"
"BB","Other specialised construction activities n.e.c.","536","0","0.00","1"
"BB","Other sports activities","239","0","0.00","1"
"BB","Other telecommunications activities","122","0","0.00","1"
"BB","Other transportation support activities","197","0","0.00","1"
"BB","Painting","158","0","0.00","1"
"BB","Performing arts","110","0","0.00","1"
"BB","Physical well-being activities","102","0","0.00","1"
"BB","Plastering","105","0","0.00","1"
"BB","Plumbing, heat and air-conditioning installation","476","0","0.00","1"
"BB","Private security activities","272","0","0.00","1"
"BB","Public houses and bars","786","0","0.00","1"
"BB","Real estate agencies","189","0","0.00","1"
"BB","Renting and leasing of cars and light motor vehicles","175","0","0.00","1"
"BB","Renting and operating of Housing Association real estate","120","0","0.00","1"
"BB","Residential care activities for learning difficulties, mental health and substance abuse","109","0","0.00","1"
"BB","Residents property management","493","0","0.00","1"
"BB","Retail of furniture, lighting, and similar (not musical instruments or scores) in specialised store","191","0","0.00","1"
"BB","Retail sale by opticians","516","0","0.00","1"
"BB","Retail sale in non-specialised stores with food, beverages or tobacco predominating","604","0","0.00","1"
"BB","Retail sale of carpets, rugs, wall and floor coverings in specialised stores","117","0","0.00","1"
"BB","Retail sale of clothing in specialised stores","318","0","0.00","1"
"BB","Retail sale of hearing aids","175","0","0.00","1"
"BB","Retail sale of mobile telephones","103","0","0.00","1"
"BB","Retail sale via mail order houses or via Internet","2452","0","0.00","1"
"BB","Retail trade of motor vehicle parts and accessories","208","0","0.00","1"
"BB","Roofing activities","320","0","0.00","1"
"BB","Sale of other motor vehicles","134","0","0.00","1"
"BB","Sale of used cars and light motor vehicles","1036","0","0.00","1"
"BB","Security systems service activities","122","0","0.00","1"
"BB","Solicitors","174","0","0.00","1"
"BB","specialised design activities","170","0","0.00","1"
"BB","Specialists medical practice activities","268","0","0.00","1"
"BB","Sports and recreation education","182","0","0.00","1"
"BB","Take-away food shops and mobile food stands","1673","0","0.00","1"
"BB","Taxi operation","287","0","0.00","1"
"BB","Temporary employment agency activities","146","0","0.00","1"
"BB","Travel agency activities","178","0","0.00","1"
"BB","Unlicensed carrier","101","0","0.00","1"
"BB","Unlicensed restaurants and cafes","786","0","0.00","1"
"BB","Video production activities","122","0","0.00","1"
"BB","Wholesale of clothing and footwear","193","0","0.00","1"
"BB","Wholesale of electronic and telecommunications equipment and parts","136","0","0.00","1"
"BB","Wholesale of perfume and cosmetics","102","0","0.00","1"
"BD","Accounting and auditing activities","357","0","0.00","1"
"BD","Activities of other holding companies n.e.c.","2011","0","0.00","1"
"BD","Advertising agencies","310","0","0.00","1"
"BD","Agents involved in the sale of a variety of goods","180","0","0.00","1"
"BD","Bookkeeping activities","105","0","0.00","1"
"BD","Business and domestic software development","610","0","0.00","1"
"BD","Buying and selling of own real estate","3741","0","0.00","1"
"BD","Child day-care activities","128","0","0.00","1"
"BD","Collection of non-hazardous waste","153","0","0.00","1"
"BD","Combined office administrative service activities","101","0","0.00","1"
"BD","Construction of commercial buildings","292","0","0.00","1"
"BD","Construction of domestic buildings","753","0","0.00","1"
"BD","Dental practice activities","248","0","0.00","1"
"BD","Development of building projects","1236","0","0.00","1"
"BD","Dispensing chemist in specialised stores","188","0","0.00","1"
"BD","Dormant Company","491","0","0.00","1"
"BD","Educational support services","261","0","0.00","1"
"BD","Electrical installation","513","0","0.00","1"
"BD","Engineering related scientific and technical consulting activities","211","0","0.00","1"
"BD","Environmental consulting activities","110","0","0.00","1"
"BD","Event catering activities","351","0","0.00","1"
"BD","Financial intermediation not elsewhere classified","150","0","0.00","1"
"BD","Fitness facilities","252","0","0.00","1"
"BD","Freight transport by road","826","0","0.00","1"
"BD","General cleaning of buildings","218","0","0.00","1"
"BD","General medical practice activities","361","0","0.00","1"
"BD","Glazing","120","0","0.00","1"
"BD","Hairdressing and other beauty treatment","1143","0","0.00","1"
"BD","Hotels and similar accommodation","230","0","0.00","1"
"BD","Information technology consultancy activities","616","0","0.00","1"
"BD","Joinery installation","241","0","0.00","1"
"BD","Landscape service activities","314","0","0.00","1"
"BD","Licensed restaurants","572","0","0.00","1"
"BD","Maintenance and repair of motor vehicles","919","0","0.00","1"
"BD","Management consultancy activities other than financial management","1811","0","0.00","1"
"BD","Management of real estate on a fee or contract basis","291","0","0.00","1"
"BD","Manufacture of bread; manufacture of fresh pastry goods and cakes","125","0","0.00","1"
"BD","Manufacture of other builders' carpentry and joinery","117","0","0.00","1"
"BD","Manufacture of other fabricated metal products n.e.c.","101","0","0.00","1"
"BD","Manufacture of other furniture","201","0","0.00","1"
"BD","Non-specialised wholesale trade","375","0","0.00","1"
"BD","Operation of sports facilities","126","0","0.00","1"
"BD","Other accommodation","120","0","0.00","1"
"BD","Other activities of employment placement agencies","272","0","0.00","1"
"BD","Other amusement and recreation activities n.e.c.","125","0","0.00","1"
"BD","Other building completion and finishing","477","0","0.00","1"
"BD","Other business support service activities n.e.c.","890","0","0.00","1"
"BD","Other cleaning services","162","0","0.00","1"
"BD","Other construction installation","460","0","0.00","1"
"BD","Other education n.e.c.","450","0","0.00","1"
"BD","Other engineering activities","244","0","0.00","1"
"BD","Other food services","355","0","0.00","1"
"BD","Other holiday and other collective accommodation","130","0","0.00","1"
"BD","Other human health activities","1354","0","0.00","1"
"BD","Other information technology service activities","269","0","0.00","1"
"BD","Other letting and operating of own or leased real estate","3396","0","0.00","1"
"BD","Other manufacturing n.e.c.","187","0","0.00","1"
"BD","Other passenger land transport","142","0","0.00","1"
"BD","Other professional, scientific and technical activities n.e.c.","357","0","0.00","1"
"BD","Other residential care activities n.e.c.","348","0","0.00","1"
"BD","Other retail sale in non-specialised stores","706","0","0.00","1"
"BD","Other retail sale not in stores, stalls or markets","738","0","0.00","1"
"BD","Other retail sale of food in specialised stores","161","0","0.00","1"
"BD","Other retail sale of new goods in specialised stores (not commercial art galleries and opticians)","103","0","0.00","1"
"BD","Other service activities n.e.c.","1095","0","0.00","1"
"BD","Other social work activities without accommodation n.e.c.","123","0","0.00","1"
"BD","Other specialised construction activities n.e.c.","407","0","0.00","1"
"BD","Other sports activities","240","0","0.00","1"
"BD","Other transportation support activities","361","0","0.00","1"
